Index,Height(Inches),Weight(Pounds),Height_cm,Weight_kg
20240,71.057,126.792,180.48478,57.51183686
20241,67.06806,129.769,170.3528724,58.86218025
20242,68.01857,122.0285,172.7671678,55.35115137
20243,67.53436,103.3526,171.5372744,46.87991254
20244,68.2649,140.749,173.392846,63.84262041
20245,68.76502,116.1648,174.6631508,52.69142396
20246,69.56514,144.1114,176.6954556,65.36777815
20247,68.47043,120.0682,173.9148922,54.46197497
20248,66.97456,139.6484,170.1153824,63.34339705
20249,67.78233,142.2416,172.1671182,64.51965183
20250,71.97165,146.9815,182.807991,66.66963255
20251,67.87652,134.4355,172.4063608,60.97886732
20252,67.37003,129.7164,171.1198762,58.83832131
20253,65.51123,124.857,166.3985242,56.63413634
20254,66.43394,121.4185,168.7422076,55.07446025
20255,68.50863,118.6061,174.0119202,53.79877811
20256,65.99469,123.818,167.6265126,56.16285426
20257,67.65941,125.8492,171.8549014,57.08419033
20258,68.16997,120.6193,173.1517238,54.71194953
20259,68.01948,117.5951,172.7694792,53.3401966
20260,67.1946,136.9306,170.674284,62.11062472
20261,70.9964,136.1914,180.330856,61.77532951
20262,71.25473,125.2789,180.9870142,56.82550681
20263,68.45711,126.4985,173.8810594,57.37870761
20264,66.9254,111.3531,169.990516,50.50887534
20265,66.96343,129.305,170.0871122,58.65171356
20266,68.34578,141.5014,173.5982812,64.18390303
20267,68.59318,137.2555,174.2266772,62.25799676
20268,65.71377,129.8145,166.9129758,58.88281868
20269,70.41312,124.1318,178.8493248,56.30519143
20270,70.03799,133.8807,177.8964946,60.72721447
20271,67.56852,109.6435,171.6240408,49.73341445
20272,71.64191,134.8014,181.9704514,61.14483663
20273,65.92905,116.835,167.459787,52.99542132
20274,67.36226,129.5522,171.1001404,58.7638415
20275,68.135,132.4818,173.0629,60.09268463
20276,65.26581,114.4764,165.7751574,51.92557923
20277,68.22857,97.6209,173.3005678,44.28005927
20278,70.04585,129.0328,177.916459,58.52824582
20279,68.69432,127.4449,174.4835728,57.80798708
20280,70.301,122.6477,178.56454,55.63201554
20281,67.26421,130.2722,170.8510934,59.09042774
20282,69.85285,118.5515,177.426239,53.77401199
20283,71.63372,154.6085,181.9496488,70.12917873
20284,67.21655,131.0217,170.730037,59.43039495
20285,70.02939,120.2406,177.8746506,54.54017424
20286,65.5687,124.9128,166.544498,56.65944678
20287,65.25174,112.4398,165.7394196,51.00179376
20288,65.929,114.4281,167.45966,51.90367074
20289,67.14311,115.7168,170.5434994,52.48821475
20290,66.49901,125.9384,168.9074854,57.12465073
20291,70.93967,125.3897,180.1867618,56.8757648
20292,66.52816,136.1073,168.9815264,61.73718242
20293,69.84944,138.9535,177.4175776,63.02819597
20294,65.96939,139.4453,167.5622506,63.25127252
20295,68.40828,117.9883,173.7570312,53.51854897
20296,67.60775,124.6082,171.723685,56.52128265
20297,70.31889,126.6473,178.6099806,57.4462021
20298,67.2128,132.4211,170.720512,60.06515159
20299,66.21903,140.6382,168.1963362,63.79236241
20300,70.83652,142.9636,179.9247608,64.84714525
20301,64.87568,112.136,164.7842272,50.86399251
20302,68.41633,123.2201,173.7774782,55.8916516
20303,67.53817,118.8005,171.5469518,53.8869564
20304,68.45528,143.2071,173.8764112,64.9575949
20305,69.47681,126.8002,176.4710974,57.51555632
20306,68.64769,137.4465,174.3651326,62.34463283
20307,68.03199,127.1805,172.8012546,57.68805736
20308,67.08338,116.2853,170.3917852,52.7460818
20309,72.59665,165.69,184.395491,75.15565848
20310,68.18865,127.3957,173.199171,57.78567035
20311,66.73669,130.1419,169.5111926,59.0313247
20312,68.34888,134.0523,173.6061552,60.80505086
20313,65.38285,109.3722,166.072439,49.61035494
20314,70.40366,123.1378,178.8252964,55.85432098
20315,68.0996,134.1465,172.972984,60.84777923
20316,68.73681,139.88,174.5914974,63.44844896
20317,66.70503,108.05,169.4307762,49.0106156
20318,66.91609,127.735,169.9668686,57.93957412
20319,67.71304,142.4622,171.9911216,64.61971422
20320,67.09454,118.5795,170.4201316,53.78671256
20321,70.10587,140.6171,178.0689098,63.78279162
20322,67.63564,116.2521,171.7945256,52.73102254
20323,69.59775,114.9682,176.778285,52.14865577
20324,63.31969,116.6964,160.8320126,52.93255347
20325,67.50844,125.711,171.4714376,57.02150391
20326,64.22298,124.6074,163.1263692,56.52091978
20327,68.1793,126.4246,173.175422,57.34518716
20328,68.55696,127.6106,174.1346784,57.88314728
20329,70.15891,137.2941,178.2036314,62.27550541
20330,68.97198,129.8513,175.1888292,58.89951087
20331,69.88406,138.7922,177.5055124,62.95503158
20332,67.74655,126.6633,172.076237,57.45345957
20333,68.93411,142.0475,175.0926394,64.43160962
20334,67.07117,127.948,170.3607718,58.03618922
20335,66.84105,121.3274,169.776267,55.03313802
20336,67.96232,110.604,172.6242928,50.16908957
20337,66.81235,134.9879,169.703369,61.22943154
20338,67.54297,137.6693,171.5591438,62.44569313
20339,67.11473,140.6498,170.4714142,63.79762408
20340,67.44452,130.1931,171.3090808,59.05454862
20341,67.47722,121.0267,171.3921388,54.89674291
20342,69.4803,132.4652,176.479962,60.085155
20343,64.54045,112.5734,163.932743,51.06239365
20344,67.05092,156.3107,170.3093368,70.90128303
20345,67.46141,117.9935,171.3519814,53.52090765
20346,71.26722,131.7057,181.0187388,59.74065187
20347,68.42653,124.6422,173.8033862,56.53670478
20348,66.41842,111.3519,168.7027868,50.50833102
20349,65.59731,128.8394,166.6171674,58.44052112
20350,70.03197,137.246,177.8812038,62.25368763
20351,67.08672,135.7636,170.4002688,61.58128285
20352,70.89503,130.5971,180.0733762,59.23779978
20353,68.59771,144.4514,174.2381834,65.52199943
20354,71.63118,153.4787,181.9431972,69.61671049
20355,64.39522,93.13802,163.5638588,42.24666077
20356,71.59533,138.6555,181.8521382,62.89302556
20357,70.78851,147.8683,179.8028154,67.07187793
20358,66.42758,133.9707,168.7260532,60.76803775
20359,66.85979,122.2792,169.8238666,55.46486689
20360,67.44995,110.9694,171.322873,50.33483208
20361,71.7881,144.1019,182.341774,65.36346902
20362,65.40377,123.0822,166.1255758,55.82910126
20363,68.96921,135.9892,175.1817934,61.68361321
20364,66.02056,111.7557,167.6922224,50.69149147
20365,67.01558,122.3018,170.2195732,55.47511807
20366,65.98015,132.4379,167.589581,60.07277194
20367,69.99987,131.8418,177.7996698,59.80238575
20368,72.77006,145.7023,184.8359524,66.08939766
20369,69.19937,128.6703,175.7663998,58.36381872
20370,68.33541,130.0217,173.5719414,58.97680295
20371,65.90805,110.325,167.406447,50.0425374
20372,70.4214,118.5469,178.870356,53.77192546
20373,64.65961,126.5912,164.2354094,57.42075559
20374,68.52782,145.3248,174.0606628,65.91816668
20375,65.43216,132.3232,166.1976864,60.02074493
20376,68.28139,120.4382,173.4347306,54.62980401
20377,67.97639,122.7008,172.6600306,55.65610127
20378,67.1216,123.1906,170.488864,55.87827064
20379,68.9888,130.4923,175.231552,59.19026334
20380,72.31685,130.7836,183.684799,59.32239469
20381,71.48421,116.0402,181.5698934,52.6349064
20382,68.65529,131.0603,174.3844366,59.4479036
20383,67.11382,128.0532,170.4691028,58.08390709
20384,68.62405,137.5614,174.305087,62.39675055
20385,67.85068,138.8061,172.3407272,62.96133651
20386,69.48292,129.8207,176.4866168,58.88563095
20387,70.50328,143.8129,179.0783312,65.23238094
20388,64.33619,113.6534,163.4139226,51.55227301
20389,68.29958,134.9162,173.4809332,61.19690899
20390,67.4218,122.3882,171.251372,55.51430841
20391,67.9999,118.3824,172.719746,53.69730958
20392,65.63699,92.23364,166.7179546,41.83644123
20393,67.0808,107.6561,170.385232,48.83194571
20394,68.91211,118.4631,175.0367594,53.73391446
20395,63.59144,128.4961,161.5222576,58.28480299
20396,68.81852,150.2385,174.7990408,68.14698169
20397,65.96684,139.8666,167.5557736,63.44237083
20398,68.01035,122.6358,172.746289,55.62661779
20399,67.85106,131.9627,172.3416924,59.85722502
20400,71.04479,120.0601,180.4537666,54.45830088
20401,67.7153,127.9327,171.996862,58.02924926
20402,67.84737,124.7808,172.3323198,56.59957263
20403,67.83905,112.9329,172.311187,51.22545998
20404,69.74146,147.4557,177.1433084,66.88472587
20405,67.97724,117.8599,172.6621896,53.46030776
20406,71.045,128.2833,180.4543,58.18827861
20407,66.84059,127.2334,169.7750986,57.71205237
20408,68.48567,132.5849,173.9536018,60.13944996
20409,68.14535,126.5979,173.089189,57.42379466
20410,65.41341,114.3991,166.1500614,51.89051657
20411,70.53582,139.0164,179.1609828,63.05672691
20412,69.15586,115.9193,175.6558844,52.58006713
20413,66.44247,117.9539,168.7638738,53.50294541
20414,66.25178,120.6345,168.2795212,54.71884412
20415,69.06165,131.7664,175.416591,59.76818491
20416,67.22249,125.729,170.7451246,57.02966857
20417,66.43324,129.5693,168.7404296,58.77159793
20418,69.95125,130.8579,177.676175,59.35609658
20419,68.44759,124.3484,173.8568786,56.40343945
20420,70.12447,138.252,178.1161538,62.71000118
20421,69.8081,119.0553,177.312574,54.00253164
20422,66.66426,111.126,169.3272204,50.40586459
20423,69.07965,124.0522,175.462311,56.2690855
20424,65.75374,127.0394,167.0144996,57.62405552
20425,67.98129,133.4278,172.6724766,60.52178266
20426,67.91274,136.145,172.4983596,61.75428284
20427,70.14506,127.6122,178.1684524,57.88387302
20428,71.66221,143.7339,182.0220134,65.19654717
20429,67.31462,126.7645,170.9791348,57.49936308
20430,66.85489,125.1375,169.8114206,56.7613689
20431,66.2073,127.1956,168.166542,57.6949066
20432,67.88187,127.862,172.4199498,57.9971803
20433,69.45561,122.6111,176.4172494,55.61541407
20434,69.68169,129.665,176.9914926,58.81500668
20435,66.81274,120.6235,169.7043596,54.71385461
20436,67.39812,120.5257,171.1912248,54.66949331
20437,68.31286,127.2671,173.5146644,57.72733842
20438,68.85197,127.0149,174.8840038,57.61294252
20439,70.87098,136.8526,180.0122892,62.07524454
20440,69.29233,138.6572,176.0025182,62.89379666
20441,68.53017,120.753,174.0666318,54.77259478
20442,66.20327,126.655,168.1563058,57.44969476
20443,69.44148,139.7399,176.3813592,63.38490072
20444,65.62755,111.5919,166.693977,50.6171931
20445,70.36911,144.6446,178.7375394,65.6096334
20446,68.25511,126.5607,173.3679794,57.40692103
20447,70.74579,137.4108,179.6943066,62.32843959
20448,69.32344,129.5371,176.0815376,58.75699226
20449,72.37667,135.5361,183.8367418,61.47809067
20450,66.5913,126.8375,169.141902,57.5324753
20451,68.1977,108.343,173.222158,49.14351806
20452,67.73534,132.0269,172.0477636,59.88634562
20453,65.65796,135.0314,166.7712184,61.24916279
20454,68.33944,126.1502,173.5821776,57.22072152
20455,67.98774,126.5783,172.6888596,57.41490425
20456,68.54596,132.9952,174.1067384,60.32555876
20457,68.38063,122.207,173.6868002,55.43211754
20458,70.22056,140.0847,178.3602224,63.54129924
20459,70.02586,143.8558,177.8656844,65.25184003
20460,67.93956,129.5068,172.5664824,58.74324843
20461,66.14777,133.4099,168.0153358,60.51366336
20462,70.69657,133.1874,179.5692878,60.41273914
20463,68.46672,116.0821,173.9054688,52.6539119
20464,66.11868,107.6714,167.9414472,48.83888567
20465,68.98878,119.9309,175.2315012,54.39969679
20466,65.43912,110.8787,166.2153648,50.29369129
20467,69.24822,122.2722,175.8904788,55.46169174
20468,66.94932,119.4308,170.0512728,54.17285543
20469,69.8028,155.9683,177.299112,70.74597313
20470,70.60933,134.2835,179.3476982,60.90992133
20471,64.78426,96.84397,164.5520204,43.92765004
20472,66.84264,111.5454,169.7803056,50.59610108
20473,68.86833,132.5776,174.9255582,60.13613874
20474,66.94365,122.2372,170.036871,55.44581602
20475,68.80139,114.8579,174.7555306,52.09862458
20476,68.53662,138.1599,174.0830148,62.66822536
20477,67.54398,115.7562,171.5617092,52.50608627
20478,65.80968,107.5309,167.1565872,48.77515599
20479,69.44019,146.7688,176.3780826,66.57315353
20480,72.46054,139.538,184.0497716,63.2933205
20481,67.09188,119.9537,170.4133752,54.41003869
20482,71.46543,129.3841,181.5221922,58.68759269
20483,66.06765,112.5487,167.811831,51.05118993
20484,70.96886,145.5672,180.2609044,66.02811738
20485,68.75285,140.7801,174.632239,63.85672712
20486,65.12147,132.9884,165.4085338,60.32247433
20487,69.29005,137.3932,175.996727,62.32045637
20488,69.67431,128.0475,176.9727474,58.08132162
20489,67.58498,125.6642,171.6658492,57.00027581
20490,63.26666,109.048,160.6973164,49.46330042
20491,66.60384,138.8578,169.1737536,62.98478722
20492,66.83134,146.1347,169.7516036,66.28553084
20493,65.56701,106.8728,166.5402054,48.4766471
20494,69.4336,141.0332,176.361344,63.97153125
20495,69.83412,137.6869,177.3786648,62.45367634
20496,66.49534,128.6661,168.8981636,58.36191363
20497,69.30191,136.9649,176.0268514,62.12618292
20498,70.37349,131.559,178.7486646,59.67410993
20499,68.28454,107.5659,173.4427316,48.79103171
20500,67.51385,122.6429,171.485179,55.6298383
20501,67.58383,117.5512,171.6629282,53.32028391
20502,68.68046,132.6414,174.4483684,60.16507791
20503,68.31025,107.7211,173.508035,48.86142919
20504,66.68274,117.1056,169.3741596,53.11816332
20505,69.13988,109.5238,175.6152952,49.67911949
20506,66.6069,107.7197,169.181526,48.86079416
20507,67.71554,117.3417,171.9974716,53.22525639
20508,72.5178,142.1602,184.195212,64.48272944
20509,70.39659,133.5727,178.8073386,60.58750814
20510,65.92367,110.1202,167.4461218,49.94964176
20511,68.63932,141.4085,174.3438728,64.14176433
20512,66.27944,102.8787,168.3497776,46.66495529
20513,68.09404,107.0729,172.9588616,48.56741086
20514,62.77861,110.8067,159.4576694,50.26103267
20515,66.02558,123.5278,167.7049732,56.03122186
20516,69.11022,122.7845,175.5399588,55.69406692
20517,67.14077,126.2096,170.5375558,57.24766488
20518,69.85347,107.1566,177.4278138,48.60537651
20519,63.72249,101.0392,161.8551246,45.83057281
20520,64.66334,123.9993,164.2448836,56.24509049
20521,69.61292,122.092,176.8168168,55.37995446
20522,69.72279,128.8986,177.0958866,58.46737377
20523,67.76397,134.59,172.1204838,61.04894728
20524,66.74961,140.8048,169.5440094,63.86793084
20525,66.67181,114.3215,169.3463974,51.85531783
20526,67.69057,123.4607,171.9340478,56.00078583
20527,68.39115,124.7738,173.713521,56.59639749
20528,67.31796,136.8823,170.9876184,62.08871622
20529,68.69023,125.262,174.4731842,56.8178411
20530,70.04462,136.1957,177.9133348,61.77727995
20531,70.19356,148.1844,178.2916424,67.21525836
20532,69.12451,133.6843,175.5762554,60.63812901
20533,67.56314,124.4263,171.6103756,56.43877427
20534,67.66596,122.3849,171.8715384,55.51281156
20535,65.98485,136.0888,167.601519,61.72879097
20536,68.9407,133.1295,175.109378,60.38647616
20537,72.42506,136.0244,183.9596524,61.69957964
20538,66.60508,104.5026,169.1769032,47.40154334
20539,67.37321,124.8638,171.1279534,56.63722077
20540,64.89494,119.6409,164.8331476,54.26815511
20541,64.73669,111.0633,164.4311926,50.37742437
20542,69.93102,124.5422,177.6247908,56.49134558
20543,70.69335,152.3325,179.561109,69.09680334
20544,64.91169,112.489,164.8756926,51.02411049
20545,69.69729,122.2093,177.0311166,55.43316081
20546,63.56648,112.8596,161.4588592,51.19221168
20547,67.29212,142.3005,170.9219848,64.5463684
20548,68.3562,117.0085,173.624748,53.07411953
20549,68.12976,123.0924,173.0495904,55.8337279
20550,68.62582,115.3394,174.3095828,52.31702912
20551,66.8343,105.8407,169.759122,48.00849479
20552,69.98616,122.6015,177.7648464,55.61105959
20553,67.44953,130.5904,171.3218062,59.23476072
20554,69.67914,123.558,176.9850156,56.04492034
20555,67.13387,106.9958,170.5200298,48.53243891
20556,71.13815,140.6296,180.690901,63.78846152
20557,69.22959,142.3174,175.8431586,64.5540341
20558,67.48473,122.8173,171.4112142,55.70894474
20559,66.87485,118.1003,169.862119,53.56935128
20560,70.4596,130.9488,178.967384,59.39732809
20561,72.97347,148.319,185.3526138,67.27631185
20562,67.16616,108.2369,170.6020464,49.09539194
20563,67.36668,123.3563,171.1113672,55.95343083
20564,68.30287,117.9635,173.4892898,53.50729989
20565,68.08229,131.5261,172.9290166,59.65918675
20566,68.94862,141.0023,175.1294948,63.95751526
20567,68.47186,145.789,173.9185244,66.12872409
20568,66.63803,120.2544,169.2605962,54.5464338
20569,66.27658,119.9535,168.3425132,54.40994797
20570,65.02396,117.4626,165.1608584,53.28009566
20571,71.99598,129.1844,182.8697892,58.59701036
20572,68.04691,121.2735,172.8391514,55.00868941
20573,66.34711,114.8943,168.5216594,52.11513533
20574,63.8229,115.2754,162.110166,52.28799924
20575,65.95638,118.4989,167.5292052,53.75015305
20576,68.23334,121.6989,173.3126836,55.20164745
20577,69.46635,123.2046,176.444529,55.88462092
20578,68.44607,142.2776,173.8530178,64.53598114
20579,69.20365,129.7053,175.777271,58.83328644
20580,65.63555,100.3371,166.714297,45.51210586
20581,69.41412,127.8275,176.3118648,57.98153138
20582,67.57457,126.7177,171.6394078,57.47813498
20583,69.32559,147.9203,176.0869986,67.09546472
20584,67.15965,129.7563,170.585511,58.85641963
20585,70.27834,139.5538,178.5069836,63.30048725
20586,69.39938,121.1538,176.2744252,54.95439445
20587,69.78475,126.5296,177.253265,57.39281432
20588,68.70946,134.4551,174.5220284,60.98775772
20589,67.3998,121.8096,171.195492,55.25186008
20590,66.39262,117.1371,168.6372548,53.13245146
20591,65.54597,126.8852,166.4867638,57.55411164
20592,70.60879,147.0102,179.3463266,66.68265064
20593,69.12623,136.913,175.5806242,62.1026415
20594,66.72257,122.5503,169.4753278,55.58783568
20595,67.40649,117.2019,171.2124846,53.16184422
20596,66.18815,121.8368,168.117901,55.26419779
20597,68.62091,121.9134,174.2971114,55.29894293
20598,70.1055,153.0944,178.06797,69.44239508
20599,65.48309,132.6901,166.3270486,60.18716784
20600,68.80217,128.7584,174.7575118,58.40378017
20601,67.71394,121.7097,171.9934076,55.20654624
20602,66.57756,128.9506,169.1070024,58.49096056
20603,67.61238,130.8714,171.7354452,59.36222007
20604,67.23082,128.4602,170.7662828,58.26851904
20605,67.08114,117.4463,170.3860956,53.27270211
20606,66.53761,122.2484,169.0055294,55.45089625
20607,67.41405,126.4525,171.231687,57.35784238
20608,67.06676,131.406,170.3495704,59.60471035
20609,60.8062,113.9145,154.447748,51.67070588
20610,68.97175,140.1085,175.188245,63.55209473
20611,72.75763,135.1411,184.8043802,61.29892183
20612,66.02447,110.7159,167.7021538,50.21984651
20613,68.71706,126.0198,174.5413324,57.16157312
20614,69.58585,142.5501,176.748059,64.65958496
20615,68.96375,144.368,175.167925,65.48416986
20616,68.26381,140.3248,173.3900774,63.65020668
20617,68.53173,133.5063,174.0705942,60.55738963
20618,63.69299,127.3114,161.7801946,57.74743255
20619,67.32224,144.3122,170.9984896,65.45885942
20620,69.87332,136.2286,177.4782328,61.79220313
20621,65.77657,121.8449,167.0724878,55.26787188
20622,67.84042,129.3201,172.3146668,58.6585628
20623,68.02586,127.7367,172.7856844,57.94034523
20624,67.22709,124.1286,170.7568086,56.30373993
20625,70.33705,113.399,178.656107,51.43687921
20626,64.42061,119.5736,163.6283494,54.23762837
20627,68.62922,134.0348,174.3182188,60.797113
20628,67.24371,139.2993,170.7990234,63.18504809
20629,67.47488,128.9315,171.3861952,58.48229695
20630,67.65179,143.8519,171.8355466,65.25007102
20631,68.73059,133.2077,174.5756986,60.42194706
20632,69.53168,141.696,176.6104672,64.27217203
20633,67.76596,142.9992,172.1255384,64.86329313
20634,68.6692,145.841,174.419768,66.15231087
20635,65.39292,101.1876,166.0980168,45.89788586
20636,67.21484,126.5562,170.7256936,57.40487987
20637,67.39797,126.3908,171.1908438,57.32985575
20638,68.43286,136.4691,173.8194644,61.90129201
20639,66.50645,117.1767,168.926383,53.15041371
20640,65.10771,114.3875,165.3735834,51.8852549
20641,70.25153,134.4531,178.4388862,60.98685054
20642,64.65223,129.7684,164.2166642,58.86190809
20643,68.39572,137.1362,173.7251288,62.20388323
20644,65.58641,112.8512,166.5894814,51.18840151
20645,67.07497,134.1362,170.3704238,60.84310723
20646,70.10614,127.5408,178.0695956,57.85148655
20647,66.44143,129.3753,168.7612322,58.68360108
20648,69.08524,141.5455,175.4765096,64.20390644
20649,66.99606,134.7843,170.1699924,61.13708021
20650,64.84392,122.3505,164.7035568,55.497208
20651,68.7585,115.2365,174.64659,52.27035451
20652,67.03556,143.0013,170.2703224,64.86424567
20653,69.10705,125.3759,175.531907,56.86950523
20654,68.21709,136.4534,173.2714086,61.89417061
20655,67.54954,99.21333,171.5758316,45.00237278
20656,70.05957,138.7376,177.9513078,62.93026546
20657,69.88409,131.7587,177.5055886,59.76469225
20658,69.08434,130.7379,175.4742236,59.30166554
20659,68.81191,138.1377,174.7822514,62.65815562
20660,70.22844,133.4575,178.3802376,60.53525434
20661,63.67519,114.2171,161.7349826,51.80796282
20662,69.40968,129.3261,176.3005872,58.66128435
20663,67.36179,129.458,171.0989466,58.72111314
20664,69.9419,131.7153,177.652426,59.74500636
20665,68.44902,122.7104,173.8605108,55.66045576
20666,67.76199,127.8066,172.1154546,57.97205131
20667,70.12858,131.6387,178.1265932,59.71026121
20668,67.97947,133.6018,172.6678538,60.60070767
20669,69.83727,126.7482,177.3866658,57.49196953
20670,66.62896,124.7778,169.2375584,56.59821186
20671,69.77866,128.9596,177.2377964,58.49504288
20672,69.32719,120.7591,176.0910626,54.77536169
20673,68.81059,110.0003,174.7788986,49.89525608
20674,68.33355,123.5156,173.567217,56.02568804
20675,65.4258,116.0243,166.181532,52.62769429
20676,68.90712,136.1172,175.0240848,61.74167298
20677,65.90871,100.8179,167.4081234,45.7301929
20678,69.61291,143.8929,176.8167914,65.2686683
20679,65.97906,131.2483,167.5868124,59.53317889
20680,64.15687,121.6986,162.9584498,55.20151137
20681,68.2467,129.0825,173.346618,58.55078934
20682,67.07394,113.9007,170.3678076,51.66444631
20683,66.08619,123.5496,167.8589226,56.04111016
20684,68.43739,107.3327,173.8309706,48.68525406
20685,69.43772,117.4397,176.3718088,53.2697084
20686,68.81411,140.5039,174.7878394,63.73144501
20687,66.23749,130.4565,168.2432246,59.17402475
20688,67.36339,135.7808,171.1030106,61.58908463
20689,68.93254,121.3642,175.0886516,55.04983021
20690,67.86058,111.123,172.3658732,50.40450382
20691,68.66247,134.825,174.4026738,61.1555414
20692,68.4129,130.3184,173.768766,59.11138369
20693,63.90356,101.9503,162.3150424,46.24384048
20694,69.56018,118.6513,176.6828572,53.81928047
20695,69.81143,117.3253,177.3210322,53.21781748
20696,68.55186,142.7701,174.1217244,64.7593752
20697,66.14069,111.9785,167.9973526,50.79255177
20698,68.79393,127.0587,174.7365822,57.63280985
20699,62.67467,108.2196,159.1936618,49.0875448
20700,68.24157,126.3228,173.3335878,57.2990115
20701,70.13299,125.7628,178.1377946,57.04499998
20702,68.83759,128.3162,174.8474786,58.20320179
20703,69.20668,126.8811,175.7849672,57.55225191
20704,63.01224,123.2124,160.0510896,55.88815894
20705,68.7409,140.5609,174.601886,63.75729975
20706,66.94988,121.3932,170.0526952,55.06298437
20707,70.13604,132.7095,178.1455416,60.19596752
20708,68.11161,121.1428,173.0034894,54.94940494
20709,66.58893,118.2131,169.1358822,53.62051646
20710,69.98813,128.2565,177.7698502,58.17612235
20711,66.52501,120.0478,168.9735254,54.4527217
20712,65.2536,142.5526,165.744144,64.66071894
20713,68.66702,140.5596,174.4142308,63.75671008
20714,71.383,149.9544,181.31282,68.0181162
20715,66.58224,123.0901,169.1188896,55.83268464
20716,66.50775,122.9845,168.929685,55.78478532
20717,67.13954,113.5739,170.5344316,51.51621245
20718,68.33274,137.9826,173.5651596,62.5878035
20719,66.69458,110.1558,169.4042332,49.96578963
20720,68.21523,113.6369,173.2666842,51.54478874
20721,66.0808,131.0879,167.845232,59.46042274
20722,69.46013,116.5407,176.4287302,52.86192919
20723,68.46971,128.2455,173.9130634,58.17113284
20724,68.51333,101.2957,174.0238582,45.94691915
20725,69.10467,126.8762,175.5258618,57.55002931
20726,67.91609,125.1615,172.5068686,56.77225511
20727,67.02882,143.6948,170.2532028,65.17881172
20728,66.08997,111.3684,167.8685238,50.51581529
20729,65.02401,130.3431,165.1609854,59.12258742
20730,68.27428,121.8474,173.4166712,55.26900586
20731,67.35413,129.3491,171.0794902,58.67171697
20732,66.36083,120.4201,168.5565082,54.621594
20733,68.43123,121.1875,173.8153242,54.9696805
20734,67.40001,121.7106,171.1960254,55.20695448
20735,69.1343,143.8484,175.601122,65.24848345
20736,67.3171,139.03,170.985434,63.06289576
20737,73.1971,157.1585,185.920634,71.28583833
20738,68.39262,110.6509,173.7172548,50.19036303
20739,66.29361,129.1393,168.3857694,58.57655337
20740,69.09153,123.9906,175.4924862,56.24114424
20741,68.08869,121.8243,172.9452726,55.25852789
20742,69.84933,128.1401,177.4172982,58.12332424
20743,67.6024,133.6571,171.710096,60.6257913
20744,69.71303,149.4977,177.0710962,67.81096074
20745,66.84285,117.0056,169.780839,53.07280412
20746,66.65337,112.7847,169.2995598,51.15823764
20747,68.88409,124.0698,174.9655886,56.27706872
20748,70.70338,119.2585,179.5865852,54.09470153
20749,66.20185,112.3781,168.152699,50.97380714
20750,66.31546,119.0874,168.4412684,54.01709194
20751,67.41672,113.6532,171.2384688,51.55218229
20752,69.90956,140.9595,177.5702824,63.93810152
20753,67.68745,109.4462,171.926123,49.64392075
20754,66.35603,124.8582,168.5443162,56.63468065
20755,64.29036,129.8863,163.2975144,58.91538659
20756,69.06878,146.3358,175.4347012,66.37674819
20757,66.89343,136.7567,169.9093122,62.03174507
20758,66.4584,98.04174,168.804336,44.47094893
20759,68.8269,130.6512,174.820326,59.26233911
20760,66.65183,134.0198,169.2956482,60.79030912
20761,63.84789,128.9473,162.1736406,58.4894637
20762,65.79543,119.418,167.1203922,54.16704946
20763,66.25942,94.20537,168.2989268,42.73080219
20764,68.35371,133.6204,173.6184234,60.60914448
20765,70.8435,120.1922,179.94249,54.51822038
20766,66.63549,116.47,169.2541446,52.82986024
20767,69.36633,142.61,176.1904782,64.68675512
20768,67.36309,112.8032,171.1022486,51.16662909
20769,69.12732,120.6275,175.5833928,54.71566898
20770,65.03504,115.4154,165.1890016,52.35150212
20771,69.06645,119.3467,175.428783,54.13470835
20772,67.35099,126.3068,171.0715146,57.29175403
20773,66.63538,125.8876,169.2538652,57.10160826
20774,66.49659,127.904,168.9013386,58.01623117
20775,69.098,124.0368,175.50892,56.26210019
20776,68.42363,149.2454,173.7960202,67.69651948
20777,68.12064,139.9387,173.0264256,63.47507481
20778,69.58767,125.8239,176.7526818,57.07271445
20779,66.34056,125.5225,168.5050224,56.93600182
20780,68.89947,153.7886,175.0046538,69.75727865
20781,67.47147,142.1622,171.3775338,64.48363662
20782,68.33028,135.5338,173.5589112,61.47704741
20783,65.90128,135.2264,167.3892512,61.33761323
20784,68.73695,127.4165,174.591853,57.79510507
20785,67.98409,122.7703,172.6795886,55.68762592
20786,65.63064,109.6107,166.7018256,49.71853663
20787,68.03278,148.5683,172.8032612,67.38939233
20788,68.65828,124.3302,174.3920312,56.39518408
20789,68.63764,128.7478,174.3396056,58.3989721
20790,67.32521,105.1839,171.0060334,47.71057557
20791,64.78784,126.1355,164.5611136,57.21405372
20792,67.67246,130.4082,171.8880484,59.15211625
20793,68.72131,139.5527,174.5521274,63.2999883
20794,67.35886,107.6427,171.0915044,48.82586758
20795,68.01738,123.0304,172.7641452,55.8056052
20796,67.93165,128.936,172.546391,58.48433811
20797,66.67783,123.5636,169.3616882,56.04746045
20798,68.67803,136.5982,174.4421962,61.95985073
20799,70.36756,134.6182,178.7336024,61.06173857
20800,67.51615,132.9171,171.491021,60.29013322
20801,66.75303,132.5747,169.5526962,60.13482332
20802,69.96302,127.5174,177.7060708,57.8408725
20803,66.93841,115.9348,170.0235614,52.5870978
20804,68.11271,130.5024,173.0062834,59.19484462
